Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File	Specie ID	Original Index	offset	review	type	Reason
1302	Spectrogram 1	1	2810.890666667	2811.072000000	3960.938	4804.688	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9116	2760	0		
1303	Spectrogram 1	1	2812.746666667	2813.077333333	3960.938	4851.562	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9119	2760	0		
1305	Spectrogram 1	1	2814.154666667	2814.336000000	3937.500	4828.125	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9123	2760	0		
1306	Spectrogram 1	1	2815.530666667	2815.733333333	3445.312	4851.562	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9126	2760	0		
1307	Spectrogram 1	1	2817.290666667	2817.770666667	3937.500	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9129	2760	0		
1309	Spectrogram 1	1	2818.560000000	2818.976000000	3937.500	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9132	2760	0		
923	Spectrogram 1	1	2222.517333333	2223.210666667	960.938	2507.812	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	6748	2220	0		
924	Spectrogram 1	1	2225.674666667	2226.208000000	1031.250	2507.812	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	6773	2220	0		
925	Spectrogram 1	1	2228.832000000	2229.344000000	1007.812	2460.938	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	6797	2220	0		
926	Spectrogram 1	1	2232.096000000	2232.640000000	984.375	2484.375	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	6816	2220	0		
927	Spectrogram 1	1	2235.616000000	2236.085333333	1031.250	2460.938	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	6843	2220	0		
928	Spectrogram 1	1	2238.368000000	2238.912000000	1054.688	2671.875	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	6863	2220	0		
929	Spectrogram 1	1	2241.696000000	2242.272000000	984.375	2460.938	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	6893	2220	0		
930	Spectrogram 1	1	2244.746666667	2245.461333333	1031.250	2367.188	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	6920	2220	0		
931	Spectrogram 1	1	2250.592000000	2251.082666667	1007.812	2484.375	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	6964	2220	0		
933	Spectrogram 1	1	2256.746666667	2257.440000000	984.375	2460.938	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	7015	2220	0		
934	Spectrogram 1	1	2259.701333333	2260.213333333	1007.812	2414.062	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	7032	2220	0		
935	Spectrogram 1	1	2262.848000000	2263.349333333	1031.250	2390.625	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	7058	2220	0		
936	Spectrogram 1	1	2265.557333333	2266.101333333	1007.812	2390.625	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	7078	2220	0		
937	Spectrogram 1	1	2268.352000000	2268.896000000	914.062	2695.312	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	7100	2220	0		
938	Spectrogram 1	1	2271.445333333	2271.946666667	960.938	2273.438	SMA03286_20210323_184000.wav	Nyctidromus_albicollis	7121	2220	0		
1219	Spectrogram 1	1	2733.248000000	2734.218666667	1007.812	3421.875	SMA03251_20210324_051000.wav	Nyctidromus_albicollis	8854	2700	0		
1272	Spectrogram 1	1	2771.733333333	2772.000000000	1429.688	2250.000	SMA03294_20210325_193000.wav	Nyctidromus_albicollis	9034	2760	0		
1278	Spectrogram 1	1	2778.517333333	2778.880000000	1429.688	2578.125	SMA03294_20210325_193000.wav	Nyctidromus_albicollis	9053	2760	0		
1288	Spectrogram 1	1	2793.077333333	2793.493333333	1148.438	2601.562	SMA03294_20210325_193000.wav	Nyctidromus_albicollis	9079	2760	0		
1294	Spectrogram 1	1	2800.576000000	2801.045333333	1101.562	2648.438	SMA03294_20210325_193000.wav	Nyctidromus_albicollis	9098	2760	0		
1304	Spectrogram 1	1	2813.301333333	2813.653333333	1406.250	2648.438	SMA03294_20210325_193000.wav	Nyctidromus_albicollis	9121	2760	0		
1308	Spectrogram 1	1	2818.005333333	2818.410666667	1406.250	2203.125	SMA03294_20210325_193000.wav	Nyctidromus_albicollis	9130	2760	0		
1322	Spectrogram 1	1	2940.437333333	2940.800000000	1218.750	2320.312	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9427	2940	0		
1323	Spectrogram 1	1	2944.778666667	2945.162666667	1148.438	2273.438	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9462	2940	0		
1324	Spectrogram 1	1	2951.562666667	2951.861333333	1218.750	2109.375	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9508	2940	0		
1325	Spectrogram 1	1	2964.586666667	2964.896000000	1242.188	2085.938	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9567	2940	0		
1326	Spectrogram 1	1	2968.064000000	2968.416000000	1195.312	2062.500	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9581	2940	0		
1327	Spectrogram 1	1	2971.402666667	2971.701333333	1265.625	2015.625	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9598	2940	0		
1328	Spectrogram 1	1	2974.325333333	2974.634666667	1242.188	1945.312	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9607	2940	0		
1329	Spectrogram 1	1	2977.504000000	2977.760000000	1289.062	1921.875	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9623	2940	0		
1330	Spectrogram 1	1	2980.394666667	2980.682666667	1242.188	1945.312	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9638	2940	0		
1331	Spectrogram 1	1	2983.637333333	2983.904000000	1242.188	1898.438	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9656	2940	0		
1332	Spectrogram 1	1	2987.445333333	2987.744000000	1171.875	1898.438	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9672	2940	0		
1333	Spectrogram 1	1	2989.888000000	2990.186666667	1171.875	1898.438	SMA03175ICP_20210318_184000.wav	Nyctidromus_albicollis	9682	2940	0		
1334	Spectrogram 1	1	3002.048000000	3002.560000000	890.625	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9731	3000	0		
1335	Spectrogram 1	1	3004.725333333	3005.237333333	937.500	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9735	3000	0		
1336	Spectrogram 1	1	3007.573333333	3008.085333333	914.062	2695.312	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9742	3000	0		
1337	Spectrogram 1	1	3009.941333333	3010.474666667	914.062	2648.438	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9748	3000	0		
1338	Spectrogram 1	1	3012.149333333	3012.661333333	937.500	2648.438	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9752	3000	0		
1339	Spectrogram 1	1	3014.240000000	3014.752000000	960.938	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9757	3000	0		
1340	Spectrogram 1	1	3016.554666667	3017.077333333	867.188	2648.438	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9764	3000	0		
1341	Spectrogram 1	1	3019.072000000	3019.584000000	937.500	2648.438	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9768	3000	0		
1342	Spectrogram 1	1	3021.749333333	3022.261333333	960.938	2648.438	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9775	3000	0		
1343	Spectrogram 1	1	3024.256000000	3024.768000000	914.062	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9781	3000	0		
1344	Spectrogram 1	1	3026.677333333	3027.221333333	914.062	2695.312	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9786	3000	0		
1345	Spectrogram 1	1	3028.960000000	3029.472000000	914.062	2648.438	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9791	3000	0		
1346	Spectrogram 1	1	3031.338666667	3031.840000000	914.062	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9800	3000	0		
1347	Spectrogram 1	1	3034.101333333	3034.602666667	960.938	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9809	3000	0		
1348	Spectrogram 1	1	3036.928000000	3037.429333333	914.062	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9821	3000	0		
1349	Spectrogram 1	1	3039.605333333	3040.096000000	843.750	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9831	3000	0		
1350	Spectrogram 1	1	3042.133333333	3042.624000000	890.625	2578.125	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9835	3000	0		
1351	Spectrogram 1	1	3044.416000000	3044.917333333	937.500	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9838	3000	0		
1353	Spectrogram 1	1	3049.792000000	3050.325333333	914.062	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9850	3000	0		
1354	Spectrogram 1	1	3052.202666667	3052.725333333	914.062	2625.000	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9856	3000	0		
1356	Spectrogram 1	1	3056.672000000	3057.344000000	914.062	2578.125	SMA03247_20210323_051000.wav	Nyctidromus_albicollis	9873	3000	0		
1358	Spectrogram 1	1	3064.512000000	3064.864000000	1429.688	2367.188	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	9892	3060	0		
1360	Spectrogram 1	1	3071.850666667	3072.896000000	1359.375	2343.750	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	9909	3060	0		
1362	Spectrogram 1	1	3075.744000000	3076.330666667	1312.500	2273.438	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	9916	3060	0		
1365	Spectrogram 1	1	3087.029333333	3087.445333333	1359.375	2203.125	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	9942	3060	0		
1366	Spectrogram 1	1	3100.448000000	3100.810666667	1359.375	2109.375	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	9985	3060	0		
1367	Spectrogram 1	1	3102.890666667	3103.200000000	1195.312	2156.250	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	9995	3060	0		
1368	Spectrogram 1	1	3108.064000000	3108.448000000	1335.938	2156.250	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	10011	3060	0		
1369	Spectrogram 1	1	3110.762666667	3110.986666667	1523.438	1945.312	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	10019	3060	0		
1371	Spectrogram 1	1	3114.378666667	3114.816000000	1335.938	2156.250	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	10031	3060	0		
1372	Spectrogram 1	1	3118.901333333	3119.680000000	1265.625	2179.688	SMA03251_20210323_185000.wav	Nyctidromus_albicollis	10041	3060	0		
1373	Spectrogram 1	1	3120.010666667	3121.301333333	1195.312	2906.250	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10046	3120	0		
1374	Spectrogram 1	1	3123.509333333	3124.458666667	1195.312	2601.562	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10069	3120	0		
1376	Spectrogram 1	1	3129.674666667	3130.101333333	1570.312	2648.438	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10115	3120	0		
1377	Spectrogram 1	1	3130.794666667	3131.360000000	1195.312	2671.875	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10126	3120	0		
1378	Spectrogram 1	1	3131.584000000	3132.138666667	1406.250	2695.312	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10135	3120	0		
1385	Spectrogram 1	1	3145.824000000	3146.410666667	1195.312	2507.812	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10218	3120	0		
1386	Spectrogram 1	1	3149.610666667	3150.197333333	1148.438	3328.125	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10249	3120	0		
1387	Spectrogram 1	1	3152.821333333	3153.354666667	1406.250	2578.125	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10270	3120	0		
1388	Spectrogram 1	1	3154.069333333	3154.762666667	1195.312	2484.375	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10278	3120	0		
1389	Spectrogram 1	1	3155.136000000	3155.669333333	1429.688	2718.750	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10285	3120	0		
1390	Spectrogram 1	1	3157.472000000	3158.954666667	1125.000	2671.875	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10297	3120	0		
1391	Spectrogram 1	1	3161.258666667	3162.165333333	1335.938	2625.000	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10310	3120	0		
1392	Spectrogram 1	1	3164.384000000	3164.725333333	1500.000	2671.875	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10322	3120	0		
1393	Spectrogram 1	1	3164.938666667	3166.240000000	1125.000	2648.438	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10329	3120	0		
1395	Spectrogram 1	1	3169.674666667	3170.869333333	1101.562	2460.938	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10356	3120	0		
1396	Spectrogram 1	1	3171.349333333	3172.373333333	1148.438	2625.000	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10361	3120	0		
1397	Spectrogram 1	1	3173.312000000	3174.240000000	1148.438	2554.688	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10364	3120	0		
1398	Spectrogram 1	1	3176.704000000	3177.632000000	890.625	2648.438	SMA03251_20210326_200000.wav	Nyctidromus_albicollis	10378	3120	0		
1400	Spectrogram 1	1	3240.906666667	3241.226666667	1429.688	2531.250	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10472	3240	0		
1401	Spectrogram 1	1	3243.168000000	3243.445333333	1476.562	2484.375	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10490	3240	0		
1402	Spectrogram 1	1	3245.664000000	3245.952000000	1476.562	2437.500	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10519	3240	0		
1403	Spectrogram 1	1	3246.528000000	3246.997333333	1171.875	2507.812	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10528	3240	0		
1404	Spectrogram 1	1	3247.850666667	3248.170666667	1195.312	2367.188	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10538	3240	0		
1405	Spectrogram 1	1	3249.952000000	3250.218666667	1382.812	2320.312	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10558	3240	0		
1407	Spectrogram 1	1	3252.469333333	3252.768000000	1429.688	2390.625	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10588	3240	0		
1408	Spectrogram 1	1	3254.144000000	3254.613333333	1195.312	2507.812	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10599	3240	0		
1409	Spectrogram 1	1	3255.242666667	3255.541333333	1476.562	2367.188	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10608	3240	0		
1410	Spectrogram 1	1	3257.578666667	3257.877333333	1500.000	2273.438	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10627	3240	0		
1411	Spectrogram 1	1	3258.101333333	3258.592000000	1171.875	2601.562	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10632	3240	0		
1412	Spectrogram 1	1	3260.426666667	3260.725333333	1312.500	2296.875	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10645	3240	0		
1413	Spectrogram 1	1	3262.005333333	3262.517333333	1148.438	2554.688	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10652	3240	0		
1414	Spectrogram 1	1	3263.264000000	3263.562666667	1335.938	2273.438	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10662	3240	0		
1415	Spectrogram 1	1	3265.237333333	3266.048000000	1125.000	2601.562	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10672	3240	0		
1416	Spectrogram 1	1	3268.512000000	3268.789333333	1453.125	2296.875	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10689	3240	0		
1417	Spectrogram 1	1	3269.461333333	3269.930666667	1171.875	2812.500	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10698	3240	0		
1418	Spectrogram 1	1	3271.093333333	3271.392000000	1429.688	2250.000	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10711	3240	0		
1419	Spectrogram 1	1	3272.330666667	3272.821333333	1148.438	2507.812	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10721	3240	0		
1420	Spectrogram 1	1	3273.856000000	3274.154666667	1429.688	2320.312	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10733	3240	0		
1421	Spectrogram 1	1	3275.392000000	3275.850666667	1171.875	2484.375	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10736	3240	0		
1422	Spectrogram 1	1	3276.853333333	3277.173333333	1148.438	2296.875	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10738	3240	0		
1423	Spectrogram 1	1	3278.464000000	3278.869333333	1171.875	2601.562	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10742	3240	0		
1425	Spectrogram 1	1	3281.216000000	3281.525333333	1242.188	2554.688	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10749	3240	0		
1426	Spectrogram 1	1	3281.738666667	3282.240000000	1148.438	2554.688	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10751	3240	0		
1427	Spectrogram 1	1	3283.242666667	3283.573333333	1148.438	2414.062	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10755	3240	0		
1428	Spectrogram 1	1	3289.824000000	3290.122666667	1125.000	2273.438	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10785	3240	0		
1429	Spectrogram 1	1	3291.701333333	3292.245333333	1054.688	2601.562	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10795	3240	0		
1431	Spectrogram 1	1	3294.613333333	3295.082666667	1265.625	2531.250	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10821	3240	0		
1432	Spectrogram 1	1	3296.245333333	3296.522666667	1148.438	2320.312	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10834	3240	0		
1433	Spectrogram 1	1	3297.696000000	3298.186666667	1265.625	2531.250	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10846	3240	0		
1434	Spectrogram 1	1	3298.474666667	3298.741333333	1476.562	2367.188	SMA03328_20210323_200000.wav	Nyctidromus_albicollis	10851	3240	0		
1436	Spectrogram 1	1	3303.018666667	3303.296000000	1289.062	2179.688	SMA03330_20210323_190000.wav	Nyctidromus_albicollis	10869	3300	0		
1437	Spectrogram 1	1	3305.578666667	3305.845333333	1335.938	2179.688	SMA03330_20210323_190000.wav	Nyctidromus_albicollis	10873	3300	0		
1438	Spectrogram 1	1	3315.008000000	3315.264000000	1500.000	2156.250	SMA03330_20210323_190000.wav	Nyctidromus_albicollis	10882	3300	0		
1439	Spectrogram 1	1	3318.517333333	3318.645333333	1640.625	2109.375	SMA03330_20210323_190000.wav	Nyctidromus_albicollis	10887	3300	0		
1445	Spectrogram 1	1	3354.720000000	3355.082666667	1242.188	2250.000	SMA03330_20210323_190000.wav	Nyctidromus_albicollis	10931	3300	0		
1446	Spectrogram 1	1	3358.282666667	3358.816000000	1242.188	2250.000	SMA03330_20210323_190000.wav	Nyctidromus_albicollis	10935	3300	0		
406	Spectrogram 1	1	602.624000000	607.200000000	562.500	2789.062	SMA03326_20210612_071000.wav	Ortalis_ruficauda	2366	600	0		
413	Spectrogram 1	1	637.482666667	640.138666667	656.250	2742.188	SMA03326_20210612_071000.wav	Ortalis_ruficauda	2412	600	0		
414	Spectrogram 1	1	640.394666667	642.560000000	562.500	2367.188	SMA03326_20210612_071000.wav	Ortalis_ruficauda	2414	600	0		
444	Spectrogram 1	1	850.378666667	851.349333333	328.125	726.562	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2809	840	0		
445	Spectrogram 1	1	851.669333333	852.416000000	351.562	796.875	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2811	840	0		
446	Spectrogram 1	1	852.512000000	852.800000000	328.125	703.125	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2814	840	0		
447	Spectrogram 1	1	853.930666667	854.272000000	328.125	679.688	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2818	840	0		
448	Spectrogram 1	1	855.072000000	855.808000000	328.125	726.562	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2822	840	0		
449	Spectrogram 1	1	856.181333333	857.365333333	328.125	773.438	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2826	840	0		
450	Spectrogram 1	1	857.781333333	858.197333333	375.000	773.438	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2832	840	0		
451	Spectrogram 1	1	858.634666667	858.976000000	304.688	679.688	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2838	840	0		
452	Spectrogram 1	1	871.861333333	872.512000000	328.125	679.688	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2875	840	0		
453	Spectrogram 1	1	872.586666667	872.800000000	375.000	703.125	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2878	840	0		
454	Spectrogram 1	1	873.696000000	874.218666667	328.125	703.125	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2882	840	0		
456	Spectrogram 1	1	875.040000000	876.405333333	328.125	773.438	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2889	840	0		
457	Spectrogram 1	1	876.522666667	876.725333333	351.562	656.250	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2897	840	0		
458	Spectrogram 1	1	876.842666667	877.162666667	304.688	679.688	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2898	840	0		
459	Spectrogram 1	1	877.536000000	877.706666667	445.312	820.312	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2901	840	0		
460	Spectrogram 1	1	878.314666667	878.666666667	328.125	679.688	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2907	840	0		
461	Spectrogram 1	1	879.146666667	879.328000000	421.875	796.875	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2909	840	0		
462	Spectrogram 1	1	879.658666667	879.861333333	351.562	656.250	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2912	840	0		
463	Spectrogram 1	1	879.957333333	880.341333333	304.688	679.688	SMA03210_20210321_171000.wav	Patagioenas_cayennensis	2914	840	0		
577	Spectrogram 1	1	1527.530666667	1528.160000000	375.000	703.125	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	5018	1500	0		
580	Spectrogram 1	1	1532.778666667	1533.120000000	539.062	843.750	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	5032	1500	0		
583	Spectrogram 1	1	1534.304000000	1534.826666667	398.438	796.875	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	5036	1500	0		
586	Spectrogram 1	1	1538.080000000	1538.954666667	351.562	726.562	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	5049	1500	0		
591	Spectrogram 1	1	1551.968000000	1552.469333333	375.000	703.125	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	5082	1500	0		
